0,0,0,0,0,0,0,0,0,0,10,500,1e+06,0.65,0,0,1
0,0,0,0,0,0,0,0,0,1,10,500,1e+06,0.65,0.028721,0.054679,0.63672
0,0,0,0,0,0,0,0,1,0,10,500,1e+06,0.65,0.028779,0.054526,0.63281
0,0,0,0,0,0,0,0,1,1,10,500,1e+06,0.65,0.051894,0.051746,1.001
0,0,0,0,0,0,0,1,0,0,10,500,1e+06,0.65,0.028803,0.054601,0.63281
0,0,0,0,0,0,0,1,0,1,10,500,1e+06,0.65,0.054678,0.097978,0.68359
0,0,0,0,0,0,0,1,1,0,10,500,1e+06,0.65,0.051996,0.098273,0.65625
0,0,0,0,0,0,0,1,1,1,10,500,1e+06,0.65,0.073115,0.093895,0.85938
0,0,0,0,0,0,1,0,0,0,10,500,1e+06,0.65,0.028739,0.054763,0.63281
0,0,0,0,0,0,1,0,0,1,10,500,1e+06,0.65,0.055974,0.098216,0.69141
0,0,0,0,0,0,1,0,1,0,10,500,1e+06,0.65,0.054947,0.097872,0.68359
0,0,0,0,0,0,1,0,1,1,10,500,1e+06,0.65,0.076262,0.093707,0.88208
0,0,0,0,0,0,1,1,0,0,10,500,1e+06,0.65,0.051715,0.051815,1
0,0,0,0,0,0,1,1,0,1,10,500,1e+06,0.65,0.076304,0.094073,0.88281
0,0,0,0,0,0,1,1,1,0,10,500,1e+06,0.65,0.072729,0.093988,0.85645
0,0,0,0,0,0,1,1,1,1,10,500,1e+06,0.65,0.093054,0.093447,0.99854
0,0,0,0,0,1,0,0,0,0,10,500,1e+06,0.65,0.028888,0.054547,0.63867
0,0,0,0,0,1,0,0,0,1,10,500,1e+06,0.65,0.056189,0.10279,0.66406
0,0,0,0,0,1,0,0,1,0,10,500,1e+06,0.65,0.055841,0.10264,0.66406
0,0,0,0,0,1,0,0,1,1,10,500,1e+06,0.65,0.077814,0.099435,0.86133
0,0,0,0,0,1,0,1,0,0,10,500,1e+06,0.65,0.054857,0.097476,0.68164
0,0,0,0,0,1,0,1,0,1,10,500,1e+06,0.65,0.079684,0.13728,0.70605
0,0,0,0,0,1,0,1,1,0,10,500,1e+06,0.65,0.076679,0.13724,0.68945
0,0,0,0,0,1,0,1,1,1,10,500,1e+06,0.65,0.097221,0.13364,0.82812
0,0,0,0,0,1,1,0,0,0,10,500,1e+06,0.65,0.051896,0.097961,0.65625
0,0,0,0,0,1,1,0,0,1,10,500,1e+06,0.65,0.077896,0.1372,0.69727
0,0,0,0,0,1,1,0,1,0,10,500,1e+06,0.65,0.076436,0.13669,0.6875
0,0,0,0,0,1,1,0,1,1,10,500,1e+06,0.65,0.097461,0.13351,0.82814
0,0,0,0,0,1,1,1,0,0,10,500,1e+06,0.65,0.072803,0.094158,0.85545
0,0,0,0,0,1,1,1,0,1,10,500,1e+06,0.65,0.096946,0.13327,0.82373
0,0,0,0,0,1,1,1,1,0,10,500,1e+06,0.65,0.093129,0.13352,0.80078
0,0,0,0,0,1,1,1,1,1,10,500,1e+06,0.65,0.11293,0.13276,0.91016
0,0,0,0,1,0,0,0,0,0,10,500,1e+06,0.65,0.028931,0.054649,0.63672
0,0,0,0,1,0,0,0,0,1,10,500,1e+06,0.65,0.056597,0.1027,0.66797
0,0,0,0,1,0,0,0,1,0,10,500,1e+06,0.65,0.056529,0.10275,0.66846
0,0,0,0,1,0,0,0,1,1,10,500,1e+06,0.65,0.078143,0.099538,0.86426
0,0,0,0,1,0,0,1,0,0,10,500,1e+06,0.65,0.055773,0.098189,0.69141
0,0,0,0,1,0,0,1,0,1,10,500,1e+06,0.65,0.080797,0.13739,0.71289
0,0,0,0,1,0,0,1,1,0,10,500,1e+06,0.65,0.077711,0.13766,0.69531
0,0,0,0,1,0,0,1,1,1,10,500,1e+06,0.65,0.098169,0.13349,0.83398
0,0,0,0,1,0,1,0,0,0,10,500,1e+06,0.65,0.054848,0.097739,0.68359
0,0,0,0,1,0,1,0,0,1,10,500,1e+06,0.65,0.080871,0.1376,0.71497
0,0,0,0,1,0,1,0,1,0,10,500,1e+06,0.65,0.079766,0.13684,0.7074
0,0,0,0,1,0,1,0,1,1,10,500,1e+06,0.65,0.10029,0.13377,0.84375
0,0,0,0,1,0,1,1,0,0,10,500,1e+06,0.65,0.076768,0.094023,0.88672
0,0,0,0,1,0,1,1,0,1,10,500,1e+06,0.65,0.10069,0.13366,0.84375
0,0,0,0,1,0,1,1,1,0,10,500,1e+06,0.65,0.097219,0.13318,0.82544
0,0,0,0,1,0,1,1,1,1,10,500,1e+06,0.65,0.11686,0.13264,0.93018
0,0,0,0,1,1,0,0,0,0,10,500,1e+06,0.65,0.051929,0.051575,1.0005
0,0,0,0,1,1,0,0,0,1,10,500,1e+06,0.65,0.078796,0.099478,0.86719
0,0,0,0,1,1,0,0,1,0,10,500,1e+06,0.65,0.077643,0.099586,0.85889
0,0,0,0,1,1,0,0,1,1,10,500,1e+06,0.65,0.098882,0.09899,0.99902
0,0,0,0,1,1,0,1,0,0,10,500,1e+06,0.65,0.076573,0.093878,0.88672
0,0,0,0,1,1,0,1,0,1,10,500,1e+06,0.65,0.10068,0.13327,0.8457
0,0,0,0,1,1,0,1,1,0,10,500,1e+06,0.65,0.097493,0.13382,0.82861
0,0,0,0,1,1,0,1,1,1,10,500,1e+06,0.65,0.11791,0.13156,0.94043
0,0,0,0,1,1,1,0,0,0,10,500,1e+06,0.65,0.072822,0.093906,0.85645
0,0,0,0,1,1,1,0,0,1,10,500,1e+06,0.65,0.098004,0.13327,0.83075
0,0,0,0,1,1,1,0,1,0,10,500,1e+06,0.65,0.097008,0.13287,0.82617
