9.287338256835937500e-01,9.402999877929687500e-01,9.446105957031250000e-01,9.459304809570312500e-01,9.466857910156250000e-01
9.043655395507812500e-01,9.320449829101562500e-01,9.428634643554687500e-01,9.477920532226562500e-01,9.510269165039062500e-01
8.554077148437500000e-01,9.071578979492187500e-01,9.289932250976562500e-01,9.416885375976562500e-01,9.493408203125000000e-01
8.271560668945312500e-01,8.817672729492187500e-01,9.070358276367187500e-01,9.223861694335937500e-01,9.326095581054687500e-01
8.173904418945312500e-01,8.759689331054687500e-01,9.018936157226562500e-01,9.171676635742187500e-01,9.277420043945312500e-01
8.105468750000000000e-01,8.721084594726562500e-01,8.989334106445312500e-01,9.147720336914062500e-01,9.257812500000000000e-01
