9.993820190429687500e-01,9.990768432617187500e-01,9.990615844726562500e-01,9.993972778320312500e-01,9.992141723632812500e-01
9.989547729492187500e-01,9.996566772460937500e-01,9.994735717773437500e-01,9.992675781250000000e-01,9.997024536132812500e-01
9.996414184570312500e-01,9.994583129882812500e-01,9.997024536132812500e-01,9.998703002929687500e-01,9.999008178710937500e-01
1.000083923339843750e+00,9.997177124023437500e-01,9.997787475585937500e-01,9.998703002929687500e-01,9.999008178710937500e-01
1.000251770019531250e+00,1.000312805175781250e+00,9.998092651367187500e-01,9.999923706054687500e-01,9.998245239257812500e-01
9.998550415039062500e-01,1.000190734863281250e+00,9.999771118164062500e-01,1.000061035156250000e+00,9.999465942382812500e-01
