0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
0.9867,100,0.95,0,0,0
