2.549019753932952881e-01,2.627451121807098389e-01,2.392156869173049927e-01,2.392156869173049927e-01,2.627451121807098389e-01,2.666666805744171143e-01,2.823529541492462158e-01,2.823529541492462158e-01,2.941176593303680420e-01,2.666666805744171143e-01,2.666666805744171143e-01,2.901960909366607666e-01,3.019607961177825928e-01,3.098039329051971436e-01,2.941176593303680420e-01,2.980392277240753174e-01,2.784313857555389404e-01,2.862745225429534912e-01,2.823529541492462158e-01,2.666666805744171143e-01,2.941176593303680420e-01,3.137255012989044189e-01,3.490196168422698975e-01,3.843137323856353760e-01,3.843137323856353760e-01,3.843137323856353760e-01,4.000000059604644775e-01,4.039215743541717529e-01,3.921568691730499268e-01,3.843137323856353760e-01,3.686274588108062744e-01,3.607843220233917236e-01
2.392156869173049927e-01,2.078431397676467896e-01,2.039215713739395142e-01,2.196078449487686157e-01,2.627451121807098389e-01,2.901960909366607666e-01,2.980392277240753174e-01,3.058823645114898682e-01,3.137255012989044189e-01,2.901960909366607666e-01,2.901960909366607666e-01,3.137255012989044189e-01,3.372549116611480713e-01,3.254902064800262451e-01,3.372549116611480713e-01,3.333333432674407959e-01,3.450980484485626221e-01,3.411764800548553467e-01,2.901960909366607666e-01,2.901960909366607666e-01,2.862745225429534912e-01,3.176470696926116943e-01,3.686274588108062744e-01,3.882353007793426514e-01,4.117647111415863037e-01,4.313725531101226807e-01,4.156862795352935791e-01,3.921568691730499268e-01,3.529411852359771729e-01,3.686274588108062744e-01,4.196078479290008545e-01,4.352941215038299561e-01
2.156862765550613403e-01,1.921568661928176880e-01,2.392156869173049927e-01,2.705882489681243896e-01,2.901960909366607666e-01,2.941176593303680420e-01,3.058823645114898682e-01,3.137255012989044189e-01,3.176470696926116943e-01,3.294117748737335205e-01,3.333333432674407959e-01,3.490196168422698975e-01,3.450980484485626221e-01,3.490196168422698975e-01,3.529411852359771729e-01,3.647058904170989990e-01,3.725490272045135498e-01,3.647058904170989990e-01,3.450980484485626221e-01,3.137255012989044189e-01,3.294117748737335205e-01,3.686274588108062744e-01,3.725490272045135498e-01,4.078431427478790283e-01,4.196078479290008545e-01,4.156862795352935791e-01,3.882353007793426514e-01,4.078431427478790283e-01,4.196078479290008545e-01,4.196078479290008545e-01,4.509803950786590576e-01,4.705882370471954346e-01
2.705882489681243896e-01,2.705882489681243896e-01,2.980392277240753174e-01,3.098039329051971436e-01,3.215686380863189697e-01,3.254902064800262451e-01,3.215686380863189697e-01,3.098039329051971436e-01,3.019607961177825928e-01,2.941176593303680420e-01,3.294117748737335205e-01,3.294117748737335205e-01,3.137255012989044189e-01,3.176470696926116943e-01,3.137255012989044189e-01,3.333333432674407959e-01,3.411764800548553467e-01,3.568627536296844482e-01,3.490196168422698975e-01,3.686274588108062744e-01,3.882353007793426514e-01,3.764705955982208252e-01,3.803921639919281006e-01,4.039215743541717529e-01,3.960784375667572021e-01,3.921568691730499268e-01,4.000000059604644775e-01,4.156862795352935791e-01,4.196078479290008545e-01,4.352941215038299561e-01,4.666666686534881592e-01,4.705882370471954346e-01
3.372549116611480713e-01,3.019607961177825928e-01,3.254902064800262451e-01,3.215686380863189697e-01,3.294117748737335205e-01,3.294117748737335205e-01,3.254902064800262451e-01,2.980392277240753174e-01,3.019607961177825928e-01,2.980392277240753174e-01,3.019607961177825928e-01,2.823529541492462158e-01,2.470588237047195435e-01,2.549019753932952881e-01,2.549019753932952881e-01,2.901960909366607666e-01,3.333333432674407959e-01,3.490196168422698975e-01,3.568627536296844482e-01,3.803921639919281006e-01,3.960784375667572021e-01,3.882353007793426514e-01,3.725490272045135498e-01,3.490196168422698975e-01,3.686274588108062744e-01,3.882353007793426514e-01,4.000000059604644775e-01,4.117647111415863037e-01,4.431372582912445068e-01,4.588235318660736084e-01,4.549019634723663330e-01,4.431372582912445068e-01
3.647058904170989990e-01,3.294117748737335205e-01,3.333333432674407959e-01,3.294117748737335205e-01,3.215686380863189697e-01,3.137255012989044189e-01,2.901960909366607666e-01,2.745098173618316650e-01,2.784313857555389404e-01,2.823529541492462158e-01,2.549019753932952881e-01,2.156862765550613403e-01,2.156862765550613403e-01,2.313725501298904419e-01,2.588235437870025635e-01,2.901960909366607666e-01,3.176470696926116943e-01,3.450980484485626221e-01,3.411764800548553467e-01,3.647058904170989990e-01,3.764705955982208252e-01,3.882353007793426514e-01,3.882353007793426514e-01,3.686274588108062744e-01,3.686274588108062744e-01,3.764705955982208252e-01,3.843137323856353760e-01,4.078431427478790283e-01,4.235294163227081299e-01,4.392156898975372314e-01,4.549019634723663330e-01,4.392156898975372314e-01
3.803921639919281006e-01,3.333333432674407959e-01,3.137255012989044189e-01,2.941176593303680420e-01,2.862745225429534912e-01,2.588235437870025635e-01,2.509804069995880127e-01,2.352941185235977173e-01,2.392156869173049927e-01,2.313725501298904419e-01,2.549019753932952881e-01,2.392156869173049927e-01,2.392156869173049927e-01,2.470588237047195435e-01,2.588235437870025635e-01,2.980392277240753174e-01,3.176470696926116943e-01,3.176470696926116943e-01,3.333333432674407959e-01,3.529411852359771729e-01,3.764705955982208252e-01,3.921568691730499268e-01,3.882353007793426514e-01,4.000000059604644775e-01,3.764705955982208252e-01,3.686274588108062744e-01,3.921568691730499268e-01,4.274509847164154053e-01,4.431372582912445068e-01,4.627451002597808838e-01,4.470588266849517822e-01,4.352941215038299561e-01
3.725490272045135498e-01,3.333333432674407959e-01,3.137255012989044189e-01,2.862745225429534912e-01,2.274509817361831665e-01,2.039215713739395142e-01,1.686274558305740356e-01,1.568627506494522095e-01,2.117647081613540649e-01,2.156862765550613403e-01,2.235294133424758911e-01,2.274509817361831665e-01,2.274509817361831665e-01,2.274509817361831665e-01,2.509804069995880127e-01,2.901960909366607666e-01,3.058823645114898682e-01,3.764705955982208252e-01,4.078431427478790283e-01,3.960784375667572021e-01,3.803921639919281006e-01,3.686274588108062744e-01,3.686274588108062744e-01,3.686274588108062744e-01,3.686274588108062744e-01,3.725490272045135498e-01,3.803921639919281006e-01,4.156862795352935791e-01,4.235294163227081299e-01,4.313725531101226807e-01,4.000000059604644775e-01,3.725490272045135498e-01
3.254902064800262451e-01,2.784313857555389404e-01,2.470588237047195435e-01,2.156862765550613403e-01,2.000000029802322388e-01,1.921568661928176880e-01,2.196078449487686157e-01,2.313725501298904419e-01,2.313725501298904419e-01,2.078431397676467896e-01,2.156862765550613403e-01,2.352941185235977173e-01,2.470588237047195435e-01,2.705882489681243896e-01,2.627451121807098389e-01,2.823529541492462158e-01,3.372549116611480713e-01,4.039215743541717529e-01,4.274509847164154053e-01,4.117647111415863037e-01,3.764705955982208252e-01,3.529411852359771729e-01,3.333333432674407959e-01,3.215686380863189697e-01,3.568627536296844482e-01,3.764705955982208252e-01,3.607843220233917236e-01,3.764705955982208252e-01,3.882353007793426514e-01,3.450980484485626221e-01,2.941176593303680420e-01,3.058823645114898682e-01
2.549019753932952881e-01,1.921568661928176880e-01,2.117647081613540649e-01,2.352941185235977173e-01,2.549019753932952881e-01,2.705882489681243896e-01,2.862745225429534912e-01,2.823529541492462158e-01,2.666666805744171143e-01,2.901960909366607666e-01,2.784313857555389404e-01,2.745098173618316650e-01,2.862745225429534912e-01,2.980392277240753174e-01,2.980392277240753174e-01,3.019607961177825928e-01,3.372549116611480713e-01,4.000000059604644775e-01,4.078431427478790283e-01,4.078431427478790283e-01,3.764705955982208252e-01,3.372549116611480713e-01,3.019607961177825928e-01,2.549019753932952881e-01,2.941176593303680420e-01,3.372549116611480713e-01,3.294117748737335205e-01,3.215686380863189697e-01,3.215686380863189697e-01,2.431372553110122681e-01,2.627451121807098389e-01,2.941176593303680420e-01
