3.034135480460888878e-01,4.221333228324269382e-01,4.793315278354361442e-01,5.136684894819552039e-01,5.362745203139450689e-01
3.066800446958358739e-01,4.364887321748169291e-01,5.065448588283890663e-01,5.530322114397383526e-01,5.869247006315501114e-01
3.049911534876200703e-01,4.344234524535569020e-01,5.052500008717100144e-01,5.517045133956469671e-01,5.860387587128956799e-01
3.039473793416789804e-01,4.333936222106527514e-01,5.032756660361641377e-01,5.496400293706631413e-01,5.835790508050310299e-01
3.030793542902529558e-01,4.323362479790738844e-01,5.022125137095719838e-01,5.486837140034049876e-01,5.829610938407833176e-01
3.024065611680090138e-01,4.312554465579781504e-01,5.012003634413190190e-01,5.474190668291623041e-01,5.816361149527299323e-01
