0.000000000000000000e+00,0.000000000000000000e+00
5.859072290492303714e-02,4.138175096450999978e-03
6.272042366204802488e-02,4.349877922806996873e-03
1.083916850224419665e-01,6.537566447957999551e-03
5.988354469420406612e-02,4.208715612095999779e-03
1.198679872756200082e-01,5.994773639080000840e-03
1.183297310364028881e-01,5.939237381621001281e-03
1.746970081279210774e-01,7.907982630917994096e-03
6.056262342400198923e-02,4.241018161562004271e-03
1.198242898904749582e-01,5.994218759274998719e-03
1.191279433534080251e-01,5.964223498620999792e-03
1.773546676485910634e-01,7.992273952181005309e-03
1.177285360593439134e-01,6.962820871345995130e-03
1.796565299298019114e-01,8.070848326974994214e-03
1.879321087737039209e-01,8.338313439447998798e-03
2.241983689814040503e-01,9.515342505472005816e-03
6.153815253019002257e-02,4.290497760633996648e-03
1.211814143832720680e-01,6.002484483243999275e-03
1.201859508361740742e-01,5.970645932805001763e-03
1.770986653773280739e-01,7.936938396323990272e-03
1.200455169318019460e-01,6.002731424943003394e-03
1.788982714214490677e-01,7.332870376979998446e-03
1.761219505621569870e-01,7.245837603229000369e-03
2.288575306985459190e-01,8.785783661951995088e-03
1.167468573714821184e-01,5.879623744909999623e-03
1.758253750115470471e-01,7.241920001139997599e-03
1.757123997621450606e-01,7.237368359203993906e-03
2.289729928501917089e-01,8.784453150088994411e-03
1.798579037802930380e-01,8.073933915969999653e-03
2.318983374789380658e-01,8.862581751368000388e-03
2.303989084989178926e-01,8.822035491181998493e-03
2.804404012940469038e-01,1.019427443144500095e-02
5.934276642545396885e-02,4.179123375742999080e-03
1.216936260862689217e-01,6.024176154091001253e-03
1.217967565026539523e-01,6.032889026354994189e-03
1.773459999959088318e-01,7.949231855070000227e-03
1.192324303269599456e-01,5.974028594402000861e-03
1.785244232866119996e-01,7.316239773168997131e-03
1.749614930148179481e-01,7.213578088832998253e-03
2.288529937760251376e-01,8.780278764325005064e-03
1.180092523414120187e-01,5.927057460226000003e-03
1.773900544539868396e-01,7.281594320217009766e-03
1.747588263819329357e-01,7.206212015757001640e-03
2.290353009920760297e-01,8.784357454051995237e-03
1.807264622296649303e-01,8.108148891580005055e-03
2.322411869489930392e-01,8.872507071100998316e-03
2.307605543281050497e-01,8.831121262401004507e-03
2.837699676653808734e-01,1.027976025349899847e-02
1.156839048018348803e-01,6.872564621628997686e-03
1.795840262039988533e-01,8.026412279795001534e-03
1.777494837010782092e-01,7.966820076877994747e-03
2.318240152930579889e-01,9.722874531142003049e-03
1.782701253966200994e-01,8.024852885090007215e-03
2.367269794157089435e-01,9.003397413757004142e-03
2.328233599433360557e-01,8.891767224411002007e-03
2.869985554466940592e-01,1.038103282897399546e-02
1.752734742191350004e-01,7.927055705379002296e-03
2.363207483406340459e-01,8.991982773351002087e-03
2.329161561111907641e-01,8.893597854859009583e-03
2.852754579662913348e-01,1.033713261913399468e-02
2.274334652447589922e-01,9.611745784376001314e-03
2.878903447102692525e-01,1.038408868427399649e-02
2.843672377161728937e-01,1.029519715962499450e-02
3.405451895449722599e-01,1.177411878463200529e-02
6.045336208526496530e-02,4.233808187636997448e-03
1.220374655689930171e-01,6.042365548048001141e-03
1.229381900949170353e-01,6.070476821466003724e-03
1.799940323592838509e-01,8.039110680153007185e-03
1.222308718894898061e-01,6.040144336763997659e-03
1.788693901859140512e-01,7.306463615158997546e-03
1.784260792158119391e-01,7.291399461133009005e-03
2.332269285716599971e-01,8.869106714817004064e-03
1.195694565794069714e-01,5.945598548109003352e-03
1.803418198812120343e-01,7.349806050914994837e-03
1.805391916305159883e-01,7.353760194978996474e-03
2.346918705311632769e-01,8.914407310222995789e-03
1.856676284575311808e-01,8.223348295278001818e-03
2.373789998846620730e-01,8.986005750890996985e-03
2.403877969637440160e-01,9.067775832782004955e-03
2.888101718051698796e-01,1.037597553828101260e-02
1.211968445440668729e-01,6.036980145872002795e-03
1.802250282181398489e-01,7.346978186565004433e-03
1.803138640559660832e-01,7.346167687212004985e-03
2.322302271350549230e-01,8.849769027511002542e-03
1.796937728253012456e-01,7.358297640526995781e-03
2.365599111421408385e-01,8.429195447508997310e-03
2.352859679579899777e-01,8.398183180383000240e-03
2.905980434775642385e-01,9.797477899029011575e-03
1.776057655787029455e-01,7.297342794514999863e-03
2.370863164110471044e-01,8.444218643474998842e-03
2.360090535970129355e-01,8.418105010436995397e-03
2.909938595117327886e-01,9.806227197258000558e-03
2.328005176028508372e-01,8.891161751896003648e-03
2.932576065889420658e-01,9.861451082285999439e-03
2.928295778872630484e-01,9.848992396925994666e-03
3.402618814544479675e-01,1.098722593164498489e-02
1.172606287198209168e-01,5.900013955112999066e-03
1.765138264239369814e-01,7.234711900988999994e-03
1.779158162048661562e-01,7.274664783474001084e-03
2.285347408491470445e-01,8.750955987892005544e-03
1.771905249349209621e-01,7.277943289194009277e-03
2.339473294684890070e-01,8.358553306025995680e-03
2.320623509977208787e-01,8.311598466853992867e-03
2.892003228724548958e-01,9.762440072556001838e-03
1.765527254112407574e-01,7.259993638274003271e-03
2.342417322997080442e-01,8.366288479794993169e-03
2.336311374083550330e-01,8.354527475392000552e-03
2.905601909311347208e-01,9.793530907481992273e-03
2.310476856713001292e-01,8.842621982200003783e-03
2.923821177093899326e-01,9.837327571565985390e-03
2.933695020198427983e-01,9.858257767201991650e-03
3.386492552965479907e-01,1.094842346907900534e-02
1.799905688670980219e-01,8.080435859276997174e-03
2.311821225851420081e-01,8.817968681645990334e-03
2.317645683256880362e-01,8.832858698097993330e-03
2.869741263076451276e-01,1.034553407151599276e-02
2.306535287138518631e-01,8.832035843856987992e-03
2.909158334285439906e-01,9.799766400116993043e-03
2.904900785034277289e-01,9.789120075534009716e-03
3.459781783094200702e-01,1.113228332885700042e-02
2.272445521812489766e-01,8.730474051088005574e-03
2.901236521154998416e-01,9.786740018887995704e-03
2.901315186752418396e-01,9.781747429209992559e-03
3.458230376699878428e-01,1.113241520598099756e-02
2.887543430328556870e-01,1.041036370257299691e-02
3.451243272427789166e-01,1.109662238191500006e-02
3.416419493721358225e-01,1.101600921601899805e-02
3.898204584046467414e-01,1.214585270553000113e-02
6.075884974040099418e-02,4.247907055420001472e-03
1.232598250476300283e-01,6.081912312392005575e-03
1.229516208532600574e-01,6.072240334304999931e-03
1.780527855031839857e-01,7.976943573293995837e-03
1.231246442961559662e-01,6.074665180723995590e-03
1.788353406711781224e-01,7.304284785869000381e-03
1.787192701487349544e-01,7.297894779676999261e-03
2.343180458659710752e-01,8.906966526494012118e-03
1.237929726579350409e-01,6.097988343782993759e-03
1.804837929472151437e-01,7.356406400717003212e-03
1.800465766377279675e-01,7.342755737513993741e-03
2.365021850881638410e-01,8.964923256490991282e-03
1.885158986145161197e-01,8.317197051541002500e-03
2.371458383595528852e-01,8.982951139073006019e-03
2.375565381753330096e-01,8.995845011047999898e-03
2.905811126564452063e-01,1.042247815112499337e-02
1.221222186427039363e-01,6.079220540804001170e-03
1.815184384494632486e-01,7.382335851747001340e-03
1.820195087972280579e-01,7.397144827551004748e-03
2.370933099846138092e-01,8.984997195864001876e-03
