3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
3.6257,100,0.95,0,0,0
4.3647,100,0.95,0,0,0
3.454,100,0.95,0,0,0
3.2213,100,0.95,0,0,0
3.7529,100,0.95,0,0,0
3.0472,100,0.95,0,0,0
3.3367,100,0.95,0,0,0
3.4844,100,0.95,0,0,0
3.1979,100,0.95,0,0,0
3.2508,100,0.95,0,0,0
3.7977,100,0.95,0,0,0
2.9896,100,0.95,0,0,0
3.6111,100,0.95,0,0,0
3.1949,100,0.95,0,0,0
3.1354,100,0.95,0,0,0
