0.000000000000000000e+00,0.000000000000000000e+00
1.043335828311899027e-01,2.642550283609999872e-04
1.037400050234110332e-01,2.630746851890000161e-04
1.291483812581420421e-01,3.098101605400000120e-04
1.032052987827750401e-01,2.621653631129999763e-04
1.701689199951949005e-01,3.025583233679999921e-04
1.671533971957150921e-01,2.992712318030000141e-04
1.980847291270010913e-01,3.353668692619999735e-04
1.033983744510449526e-01,2.623520515149999868e-04
1.735222324211299350e-01,3.065822641890000085e-04
1.725254745792350330e-01,3.050259817429999925e-04
1.981430311596758809e-01,3.353485255380000149e-04
1.300128365295879773e-01,3.104735326730000220e-04
2.012414244367621841e-01,3.383381030109999972e-04
1.986895743706509343e-01,3.361068660239999867e-04
2.560364156186821782e-01,3.963468751190000008e-04
1.029774634123100663e-01,2.621237597329999919e-04
1.773952046260569571e-01,3.083871382970000186e-04
1.721265810068869362e-01,3.029491640819999970e-04
2.035412556644802529e-01,3.388163842789999815e-04
1.687782910077739174e-01,3.009043533389999902e-04
2.236958122033999297e-01,3.158689650799999834e-04
2.210320517635309401e-01,3.136087722190000044e-04
2.483811141639639397e-01,3.364967627149999751e-04
1.672514170583869475e-01,2.993182289269999928e-04
2.225997023159739796e-01,3.147419126449999926e-04
2.230068751028717877e-01,3.150764303559999853e-04
2.470143836597177844e-01,3.353757273860000178e-04
1.989913226054912110e-01,3.359170794870000197e-04
2.538758300806712165e-01,3.406914283399999793e-04
2.471808337021157709e-01,3.355250518990000007e-04
2.960024170241201125e-01,3.725322355899999996e-04
1.037436054208188685e-01,2.631338090630000025e-04
1.796009677134671467e-01,3.111790051579999732e-04
1.773618749091677715e-01,3.086926896109999825e-04
2.045058906619320327e-01,3.399483205829999981e-04
1.697542958928751067e-01,3.019700860930000087e-04
2.257188164586489409e-01,3.174062920610000080e-04
2.237347170755080161e-01,3.157313683040000128e-04
2.493672052498369651e-01,3.375389973399999942e-04
1.751488769109748600e-01,3.083649783979999781e-04
2.299288333166200904e-01,3.205676121380000203e-04
2.299509285161202010e-01,3.208504742989999972e-04
2.576276914944609087e-01,3.440209312140000107e-04
2.003672886390478747e-01,3.374003556399999952e-04
2.589249634778860165e-01,3.439750743359999740e-04
2.557050643489399144e-01,3.418896239650000084e-04
2.985124748893421831e-01,3.741101358749999799e-04
1.297202658273139408e-01,3.101348368870000165e-04
2.056821445632290857e-01,3.410520197450000145e-04
2.035779306874661021e-01,3.388448143669999793e-04
2.602741138799088416e-01,3.983558676649999919e-04
1.982677457476300642e-01,3.353632771809999754e-04
2.494351992186649158e-01,3.374347689370000192e-04
2.464285901402980261e-01,3.348112507390000009e-04
2.930700484835532804e-01,3.713040500039999992e-04
1.981782712207400265e-01,3.352745863860000209e-04
2.561327864985831759e-01,3.424499828339999902e-04
2.529400070064258821e-01,3.402061743700000081e-04
2.933838255970060982e-01,3.714341779199999897e-04
2.560939198076978562e-01,3.962265525359999832e-04
2.988696533134216904e-01,3.745886484130000224e-04
2.966201565396751061e-01,3.730904719090000167e-04
3.819027661436645293e-01,4.308255532140000234e-04
1.041196616323920715e-01,2.637290385910000061e-04
1.755936964505989406e-01,3.068169347239999814e-04
1.716503004925701015e-01,3.022593632210000239e-04
2.050673958010930942e-01,3.404150077469999809e-04
1.736166555194231798e-01,3.042751077409999966e-04
2.266709561792348004e-01,3.167757065739999810e-04
2.225705336323191286e-01,3.132229321600000040e-04
2.526336311221889508e-01,3.381858957399999839e-04
1.742823263767709630e-01,3.049717748470000028e-04
2.293296425040979303e-01,3.187056826869999948e-04
2.276577346339520302e-01,3.173319224239999907e-04
2.535213043694800050e-01,3.385357812629999829e-04
2.045874896721020797e-01,3.399523034779999733e-04
2.569041237429767754e-01,3.412024462950000105e-04
2.499707693935109554e-01,3.362917455580000038e-04
3.024439886719169079e-01,3.754087547839999846e-04
1.704603949724048662e-01,3.028446786689999886e-04
2.271589027879418743e-01,3.168331171239999861e-04
2.237182910547182157e-01,3.142200882289999898e-04
2.551123632318691992e-01,3.398841592809999975e-04
2.231784944623560474e-01,3.153477806910000205e-04
2.716297531075448357e-01,3.178167686759999751e-04
2.686000885686180006e-01,3.158862339009999996e-04
2.937446483419297594e-01,3.314975109989999917e-04
2.214161751121260790e-01,3.139337854149999826e-04
2.688246531898287328e-01,3.160987717329999955e-04
2.706783552441036633e-01,3.170713322639999920e-04
2.923820700703139708e-01,3.305631962259999936e-04
2.507334053133229435e-01,3.382330901540000004e-04
2.937605454727013066e-01,3.313931935689999977e-04
2.907816870593068481e-01,3.294730622230000218e-04
3.321162461110000463e-01,3.524365765349999962e-04
1.688297998205079975e-01,3.009612820480000073e-04
2.261518280627689281e-01,3.161901801110000008e-04
2.252846675852639979e-01,3.155516209720000183e-04
2.518999100034899907e-01,3.375977174889999892e-04
2.221524027158248427e-01,3.140416335189999929e-04
2.705094867527880753e-01,3.169343312669999947e-04
2.709783801533450220e-01,3.169978236169999734e-04
2.915575540311028391e-01,3.301662259429999965e-04
2.251729670640699732e-01,3.169515514269999768e-04
2.742857159297899527e-01,3.192010913719999952e-04
2.747856147412310324e-01,3.195244226979999870e-04
2.965017585627149899e-01,3.331546234409999991e-04
2.485297582162280250e-01,3.364767927770000210e-04
2.934648299397628612e-01,3.309362800390000092e-04
2.922962509042308366e-01,3.303542635439999796e-04
3.295178233036798465e-01,3.507643667459999881e-04
2.009689098010239983e-01,3.380140794459999968e-04
2.567800160443009516e-01,3.412704765150000020e-04
2.502591489628396837e-01,3.363040340820000235e-04
3.011312774757618493e-01,3.750417638279999848e-04
2.492062683758481112e-01,3.370104197230000087e-04
2.940852021884129419e-01,3.315813985469999903e-04
2.891077355663200232e-01,3.283952688960000191e-04
3.284382860830413198e-01,3.510705006460000102e-04
2.497112331283440068e-01,3.370983026830000058e-04
2.970930057045418904e-01,3.331535252080000155e-04
2.955616450550029306e-01,3.320397684649999777e-04
3.293256240238421340e-01,3.514125651280000087e-04
2.986545146197878142e-01,3.742230349299999984e-04
3.349576965207050061e-01,3.535006707390000134e-04
3.273351662898033587e-01,3.496746570029999777e-04
3.961496920978206937e-01,3.830894948290000180e-04
1.013281555918958687e-01,2.583063875080000025e-04
1.746265161229890173e-01,3.055500617670000164e-04
1.724215021020619187e-01,3.028654552240000238e-04
1.988167945592180519e-01,3.335156434950000098e-04
1.699945816331329407e-01,3.002576703159999809e-04
2.261781340093720893e-01,3.161702439190000190e-04
2.237289667897161827e-01,3.142328292980000183e-04
2.484684343471468826e-01,3.345870238980000206e-04
1.723560092829047041e-01,3.028240542339999809e-04
2.270984665731571595e-01,3.169428732769999910e-04
2.277260157674800833e-01,3.172635852840000048e-04
2.518576587267251088e-01,3.372357024790000111e-04
1.983220019159900316e-01,3.330558512539999764e-04
2.552319693280088453e-01,3.399420517330000238e-04
2.508959362912840940e-01,3.365288830539999864e-04
2.931307834031686710e-01,3.683843715059999832e-04
1.662571088413999365e-01,2.979786867669999978e-04
2.237344394605409459e-01,3.142244522730000219e-04
2.228534667448360262e-01,3.133516855659999813e-04
2.482633139759312935e-01,3.349011133090000112e-04
2.204169052332569101e-01,3.128321208759999943e-04
2.680105629506737142e-01,3.156296175110000126e-04
2.674700960069141265e-01,3.150168106690000216e-04
2.905340304914666993e-01,3.295589328250000016e-04
2.189226091110040018e-01,3.118980798040000115e-04
2.662119997176000119e-01,3.142467194089999956e-04
2.663755201207961276e-01,3.143793553810000116e-04
2.888007774546103579e-01,3.285316189659999984e-04
2.447887082107429169e-01,3.336769772130000083e-04
