2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
2.2712,100,0.95,0,0,0
2.3181,100,0.95,0,0,0
2.2771,100,0.95,0,0,0
2.3477,100,0.95,0,0,0
2.3126,100,0.95,0,0,0
2.2941,100,0.95,0,0,0
2.2978,100,0.95,0,0,0
2.4992,100,0.95,0,0,0
2.603,100,0.95,0,0,0
2.7812,100,0.95,0,0,0
2.9319,100,0.95,0,0,0
2.9325,100,0.95,0,0,0
2.8786,100,0.95,0,0,0
2.8262,100,0.95,0,0,0
2.7377,100,0.95,0,0,0
