9.958217740058898926e-01
9.984632730484008789e-01
9.906584620475769043e-01
9.911744594573974609e-01
9.959466457366943359e-01
9.939597845077514648e-01
9.914808273315429688e-01
9.905498027801513672e-01
9.921830892562866211e-01
9.978625774383544922e-01
9.915865659713745117e-01
9.966976046562194824e-01
9.873220324516296387e-01
9.980023503303527832e-01
9.913000464439392090e-01
9.997546076774597168e-01
9.996140599250793457e-01
9.977512955665588379e-01
9.978680014610290527e-01
9.981684684753417969e-01
9.991779327392578125e-01
9.855135679244995117e-01
9.957392811775207520e-01
9.990714788436889648e-01
9.992862939834594727e-01
9.974534511566162109e-01
9.984953403472900391e-01
9.987629652023315430e-01
9.974522590637207031e-01
9.874151945114135742e-01
9.997632503509521484e-01
9.995760917663574219e-01
9.995912313461303711e-01
9.993086457252502441e-01
9.995359182357788086e-01
9.989012479782104492e-01
9.994221329689025879e-01
9.990217089653015137e-01
9.997690320014953613e-01
9.993280768394470215e-01
9.997488856315612793e-01
9.996063709259033203e-01
9.996904134750366211e-01
9.996132254600524902e-01
9.993048906326293945e-01
9.990987181663513184e-01
9.997801184654235840e-01
9.994204640388488770e-01
9.994422793388366699e-01
9.996082782745361328e-01
9.996007680892944336e-01
9.995688796043395996e-01
9.995446205139160156e-01
9.997098445892333984e-01
9.977563023567199707e-01
9.996230602264404297e-01
9.994208812713623047e-01
9.997446537017822266e-01
9.996246099472045898e-01
9.994989633560180664e-01
9.997318387031555176e-01
9.993478059768676758e-01
9.997215270996093750e-01
9.994421601295471191e-01
9.995921254158020020e-01
9.996594190597534180e-01
9.996719360351562500e-01
9.975857138633728027e-01
9.997230172157287598e-01
9.993596076965332031e-01
9.994337558746337891e-01
9.989523291587829590e-01
9.991938471794128418e-01
9.996702075004577637e-01
9.995554089546203613e-01
9.991412162780761719e-01
9.997479319572448730e-01
9.994989037513732910e-01
9.997851252555847168e-01
9.995748400688171387e-01
9.994661808013916016e-01
9.996997117996215820e-01
9.997074007987976074e-01
9.994785189628601074e-01
9.996544718742370605e-01
9.997236728668212891e-01
9.997043013572692871e-01
9.995110630989074707e-01
9.997223615646362305e-01
9.991975426673889160e-01
9.991434216499328613e-01
9.998453259468078613e-01
9.996362924575805664e-01
9.997702836990356445e-01
9.996680617332458496e-01
9.989736080169677734e-01
9.996978640556335449e-01
9.996833205223083496e-01
9.970204830169677734e-01
9.995554089546203613e-01
9.996461868286132812e-01
9.996532201766967773e-01
9.996513724327087402e-01
9.994563460350036621e-01
9.998149275779724121e-01
9.959763884544372559e-01
9.997723698616027832e-01
9.996737837791442871e-01
9.951484203338623047e-01
9.998243451118469238e-01
9.988779425621032715e-01
9.997236132621765137e-01
9.990659356117248535e-01
9.991354346275329590e-01
9.997648596763610840e-01
9.993999600410461426e-01
9.979572296142578125e-01
9.998474717140197754e-01
9.994423389434814453e-01
9.992144107818603516e-01
9.999527931213378906e-01
9.999558925628662109e-01
9.999544620513916016e-01
9.999535679817199707e-01
9.999569654464721680e-01
9.999450445175170898e-01
9.999518990516662598e-01
9.999492764472961426e-01
9.999003410339355469e-01
9.999383091926574707e-01
9.999186992645263672e-01
9.998015761375427246e-01
9.999190568923950195e-01
9.965347051620483398e-01
9.995645880699157715e-01
