0.000000000000000000e+00,0.000000000000000000e+00
9.819073531239103092e-02,2.534061260719999730e-04
8.819069292243894576e-02,2.347985344319999945e-04
1.035278522812820012e-01,2.641753255639999777e-04
8.986860666223495109e-02,2.375600216570000007e-04
1.652398041589129840e-01,2.967434414879999952e-04
1.358293486774238834e-01,2.617080378420000232e-04
1.721840116228240125e-01,3.059390812539999741e-04
9.451503661537102863e-02,2.463342485309999962e-04
1.660860514763350670e-01,2.977948380849999876e-04
1.571100518265149404e-01,2.871369915929999949e-04
1.814733412791280365e-01,3.165235231730000173e-04
1.034323349209960025e-01,2.640588231839999809e-04
1.888288068625110505e-01,3.249665492260000121e-04
1.687207221717950123e-01,3.020463957790000013e-04
2.035777318140133130e-01,3.415004883179999749e-04
9.172744634146194620e-02,2.411283338960000001e-04
1.714758227558417780e-01,3.019436074949999891e-04
1.582147466355129928e-01,2.867337423000000120e-04
1.807819985913458605e-01,3.133181062480000197e-04
1.559923721088208592e-01,2.862483090700000221e-04
2.135153262251709982e-01,3.070589841909999920e-04
1.840377944633659613e-01,2.811020557279999936e-04
2.299073296495570684e-01,3.216402475049999921e-04
1.546155610802010805e-01,2.842935976360000112e-04
2.163580489965079290e-01,3.096063049540000167e-04
2.107324616895298874e-01,3.048886200970000191e-04
2.272102312125368617e-01,3.193855361090000133e-04
1.757824241703589696e-01,3.100937107480000060e-04
2.463970220316469839e-01,3.345804006259999971e-04
2.278172843894358257e-01,3.197999199189999761e-04
2.613867923653352410e-01,3.469347152389999937e-04
9.049525516595896546e-02,2.388210557589999928e-04
1.766880996678950877e-01,3.076111685619999764e-04
1.600894595792098085e-01,2.889045406209999906e-04
1.777159901788448459e-01,3.103539966420000226e-04
1.542061894101829922e-01,2.838648232350000173e-04
2.226930544272880674e-01,3.147769073000000056e-04
1.918859693350920270e-01,2.881823340620000133e-04
2.269232182383188190e-01,3.190806169719999797e-04
1.602677348209489150e-01,2.913654772049999891e-04
2.248711687608778154e-01,3.167267242770000044e-04
2.053273589692448386e-01,3.001935135950000019e-04
2.366923822785601816e-01,3.271537130159999783e-04
1.733459480200170433e-01,3.072211032960000003e-04
