2.034170234731279003e-01,2.575170523223869745e-01,2.792079514758020187e-01,2.905273296884809398e-01,2.978976752422599072e-01
2.360055410312389967e-01,3.351612179783588497e-01,3.842743293752029499e-01,4.138874005908940168e-01,4.343049901832590209e-01
2.150367574976870810e-01,3.194568318322811851e-01,3.798148090238140373e-01,4.210344193895649845e-01,4.517406472972691489e-01
1.957156772548178936e-01,2.929891915582270023e-01,3.505185363098090034e-01,3.915479566952261292e-01,4.226714106358600564e-01
1.819851281881869620e-01,2.750733404013871453e-01,3.309076059550329907e-01,3.701038590797789407e-01,4.005753336961799249e-01
1.728599726236370315e-01,2.626122893592539032e-01,3.168631650212651030e-01,3.554281994897188213e-01,3.849528470549531400e-01
