0.00128785,0.00135889,0.00140572,0.00143218,0.00146836,0.00148029,0.00151284,0.00151966,0.00153772,0.00156226,0.0015633,0.00156985,0.00156862,0.00158329,0.00158192,0.00159654,0.001587,0.00159775,0.00156275,0.00158106,0.00157792,0.00156563,0.00155573,0.00155687,0.00154579,0.00149418,0.00148582,0.00146102,0.00143408,0.00139423,0.001354,0.00129397
0.00125197,0.00133262,0.00136487,0.00141842,0.00143281,0.00147553,0.00149282,0.00151902,0.00152823,0.00153186,0.00158539,0.00156068,0.00156945,0.00158873,0.00158728,0.00160471,0.00158007,0.00159124,0.00158472,0.00158657,0.00156354,0.00157609,0.00154131,0.00153895,0.00151815,0.0014863,0.00147587,0.00143713,0.00140762,0.0013652,0.00132563,0.00124813
0.00119082,0.00127138,0.00132874,0.00137612,0.00141336,0.00143499,0.00146092,0.00148939,0.00149774,0.00152516,0.00152483,0.00153418,0.00155383,0.00155785,0.00156488,0.00156155,0.00156129,0.00156337,0.0015403,0.00155728,0.00153794,0.00152055,0.00151913,0.00149984,0.00149086,0.001465,0.00145815,0.00141415,0.00135622,0.00133594,0.00127234,0.00119189
0.0011286,0.00122966,0.00129873,0.00132869,0.00135337,0.00141126,0.00143946,0.00145505,0.0014508,0.00149117,0.00150709,0.00150648,0.00151666,0.00155056,0.00154899,0.00153044,0.0015119,0.00151906,0.00153106,0.00151662,0.00150674,0.00150074,0.00148023,0.00149181,0.00145352,0.00143998,0.00140345,0.00136952,0.00132433,0.00129809,0.00120744,0.00113174
0.00107571,0.00115928,0.00122216,0.0012582,0.00129552,0.00134221,0.00138964,0.00139948,0.00143104,0.00143201,0.00146375,0.0014697,0.00147615,0.00146415,0.00147381,0.00147135,0.00148731,0.00146293,0.00146636,0.00146406,0.00146664,0.00145485,0.00141961,0.00141923,0.00139597,0.00135487,0.00135495,0.0012935,0.00127494,0.00121217,0.00117806,0.0010574
0.00101776,0.00109029,0.00116275,0.00121282,0.00125888,0.00129041,0.00131636,0.00134309,0.00136467,0.00139661,0.00139606,0.00142092,0.00142566,0.00141576,0.00143495,0.00145254,0.00143073,0.00143719,0.00143087,0.00142959,0.00141273,0.00140305,0.0013744,0.00136443,0.00133485,0.00133279,0.00130243,0.00125172,0.00120758,0.0011624,0.0011126,0.00101262
0.000983425,0.00104997,0.00111799,0.0011578,0.00117632,0.00123427,0.00126553,0.00129105,0.0013151,0.00133002,0.00135204,0.00137845,0.00136885,0.0013769,0.00135933,0.00139136,0.00139153,0.00137549,0.00137532,0.00139493,0.00133647,0.00136027,0.00133418,0.00130682,0.0013096,0.00125985,0.00123673,0.00119935,0.00117366,0.00112596,0.0010517,0.000972649
0.000915449,0.00098291,0.00103463,0.00110523,0.00114856,0.00116693,0.00119522,0.00123948,0.00127468,0.00126619,0.00129101,0.00130107,0.00130154,0.0013113,0.00132877,0.00132157,0.00133184,0.00131996,0.00131787,0.0012974,0.00128961,0.00129017,0.00127181,0.00126266,0.00124119,0.00119459,0.00117988,0.00113413,0.00109875,0.00104184,0.00098516,0.000902523
0.000857979,0.000940888,0.00100108,0.00105144,0.00108999,0.00112826,0.00116332,0.00118145,0.00119608,0.00122579,0.00123943,0.00125333,0.00126175,0.00125829,0.00127596,0.0012745,0.00127684,0.0012613,0.00126543,0.00125423,0.00124785,0.00124253,0.00123359,0.00119964,0.00118671,0.00115335,0.00112255,0.0010949,0.00105117,0.00100443,0.000953914,0.000865126
0.00080561,0.000870409,0.000946104,0.000979053,0.00104248,0.00107015,0.00110642,0.00113087,0.00113089,0.00117832,0.0011769,0.00119936,0.00120341,0.0012214,0.00120223,0.00120608,0.00120586,0.00121657,0.00119288,0.00122274,0.00121659,0.00118967,0.00116343,0.00115003,0.00111456,0.00110207,0.00107704,0.00103655,0.000983036,0.00095475,0.000888317,0.000810946
